for:  Just follow signs for the museum., towards; in the direction of: 
for:  This time tomorrow we'll be setting off for the States., towards; in the direction of: 
for:  It says this train is for (= going to stop at) Birmingham and Coventry only., towards; in the direction of: 
"for:  What's the Spanish word for ""vegetarian""?", showing meaning: 
"for:  What does the ""M.J."" stand for? Maria José?", showing meaning: 
for:  I hate waiting for public transport., in order to get or achieve: 
for:  I had to run for the bus., in order to get or achieve: 
for:  Did you send off for details of the competition?, in order to get or achieve: 
for:  I've applied for a job with another computer company., in order to get or achieve: 
for:  As to whether you should marry him - that's for you to decide., the duty or responsibility of: 
for:  It's not for me to tell her what she should do with her life., the duty or responsibility of: 
"for:  ""How many people should I invite to the party?"" ""It's not really for me to say.""", the duty or responsibility of: 
for:  You'll be for it when she finds out!, in trouble: 
"for:  She remained silent, for her heart was heavy and her spirits low.", because; as: 
on:  Look at all the books on your desk!," used to show that something is in a position above something else and touching it, or that something is moving into such a position: "
"on:  Ow, you're standing on my foot!"," used to show that something is in a position above something else and touching it, or that something is moving into such a position: "
